filename,filesize,modified,errors,namespace,id,format,version,mime,basis,warning,namespace,id,format,full,mime,basis,warning
hpap/hpapa6_oc.doc,126976,2008-05-26T08:16:32+10:00,,pronom,x-fmt/44,WordPerfect for MS-DOS/Windows Document,6.0,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapa6_oc.doc,126976,2008-05-26T08:16:32+10:00,,pronom,fmt/37,Microsoft Word for Windows Document,1.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapa6_oc.doc,126976,2008-05-26T08:16:32+10:00,,pronom,fmt/38,Microsoft Word for Windows Document,2.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapa6_oc.doc,126976,2008-05-26T08:16:32+10:00,,pronom,fmt/473,Microsoft Office Owner File,,,extension match doc,match on extension only,,,,,,,
hpap/hpapa6_oc.doc,126976,2008-05-26T08:16:32+10:00,,pronom,x-fmt/43,Wordperfect Secondary File,5.1/5.2,,extension match doc,match on extension only,,,,,,,
hpap/hpapa6_oc.doc,126976,2008-05-26T08:16:32+10:00,,pronom,fmt/754,Microsoft Word Document (Password Protected),97-2003,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapa6_oc.doc,126976,2008-05-26T08:16:32+10:00,,pronom,fmt/892,Compound WordPerfect for Windows Document,6 onwards,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapa6_oc.doc,126976,2008-05-26T08:16:32+10:00,,pronom,x-fmt/42,Wordperfect Secondary File,5.0,,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",,loc,fdd000132,Macromedia Flash FLA Project File Format,Macromedia Flash FLA Project File Format,,"byte match at 0, 24",extension mismatch
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,fmt/609,Microsoft Word (Generic),6.0-2003,application/msword,extension match doc; container name WordDocument with name only,,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,fmt/39,Microsoft Word Document,6.0/95,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,x-fmt/273,Microsoft Word for MS-DOS Document,3.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,x-fmt/274,Microsoft Word for MS-DOS Document,4.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,x-fmt/275,Microsoft Word for MS-DOS Document,5.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,x-fmt/276,Microsoft Word for MS-DOS Document,5.5,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,x-fmt/329,Interleaf Document,,,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,x-fmt/131,Stationery for Mac OS X,,,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,x-fmt/44,WordPerfect for MS-DOS/Windows Document,6.0,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,fmt/37,Microsoft Word for Windows Document,1.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,fmt/38,Microsoft Word for Windows Document,2.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,fmt/473,Microsoft Office Owner File,,,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,x-fmt/43,Wordperfect Secondary File,5.1/5.2,,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,fmt/754,Microsoft Word Document (Password Protected),97-2003,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,fmt/892,Compound WordPerfect for Windows Document,6 onwards,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapb1_fc.doc,130048,2008-05-26T08:16:32+10:00,,pronom,x-fmt/42,Wordperfect Secondary File,5.0,,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",,loc,fdd000132,Macromedia Flash FLA Project File Format,Macromedia Flash FLA Project File Format,,"byte match at 0, 24",extension mismatch
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,fmt/609,Microsoft Word (Generic),6.0-2003,application/msword,extension match doc; container name WordDocument with name only,,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,fmt/39,Microsoft Word Document,6.0/95,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,x-fmt/273,Microsoft Word for MS-DOS Document,3.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,x-fmt/274,Microsoft Word for MS-DOS Document,4.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,x-fmt/275,Microsoft Word for MS-DOS Document,5.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,x-fmt/276,Microsoft Word for MS-DOS Document,5.5,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,x-fmt/329,Interleaf Document,,,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,x-fmt/131,Stationery for Mac OS X,,,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,x-fmt/44,WordPerfect for MS-DOS/Windows Document,6.0,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,fmt/37,Microsoft Word for Windows Document,1.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,fmt/38,Microsoft Word for Windows Document,2.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,fmt/473,Microsoft Office Owner File,,,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,x-fmt/43,Wordperfect Secondary File,5.1/5.2,,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,fmt/754,Microsoft Word Document (Password Protected),97-2003,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,fmt/892,Compound WordPerfect for Windows Document,6 onwards,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapb2_fc.doc,76800,2008-05-26T08:16:32+10:00,,pronom,x-fmt/42,Wordperfect Secondary File,5.0,,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",,loc,fdd000132,Macromedia Flash FLA Project File Format,Macromedia Flash FLA Project File Format,,"byte match at 0, 24",extension mismatch
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,fmt/609,Microsoft Word (Generic),6.0-2003,application/msword,extension match doc; container name WordDocument with name only,,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,fmt/39,Microsoft Word Document,6.0/95,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,x-fmt/273,Microsoft Word for MS-DOS Document,3.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,x-fmt/274,Microsoft Word for MS-DOS Document,4.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,x-fmt/275,Microsoft Word for MS-DOS Document,5.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,x-fmt/276,Microsoft Word for MS-DOS Document,5.5,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,x-fmt/329,Interleaf Document,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,x-fmt/131,Stationery for Mac OS X,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,x-fmt/44,WordPerfect for MS-DOS/Windows Document,6.0,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,fmt/37,Microsoft Word for Windows Document,1.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,fmt/38,Microsoft Word for Windows Document,2.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,fmt/473,Microsoft Office Owner File,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,x-fmt/43,Wordperfect Secondary File,5.1/5.2,,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,fmt/754,Microsoft Word Document (Password Protected),97-2003,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,fmt/892,Compound WordPerfect for Windows Document,6 onwards,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapc1_gc.doc,88064,2008-05-26T08:16:32+10:00,,pronom,x-fmt/42,Wordperfect Secondary File,5.0,,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",,loc,fdd000132,Macromedia Flash FLA Project File Format,Macromedia Flash FLA Project File Format,,"byte match at 0, 24",extension mismatch
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,fmt/609,Microsoft Word (Generic),6.0-2003,application/msword,extension match doc; container name WordDocument with name only,,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,fmt/39,Microsoft Word Document,6.0/95,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,x-fmt/273,Microsoft Word for MS-DOS Document,3.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,x-fmt/274,Microsoft Word for MS-DOS Document,4.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,x-fmt/275,Microsoft Word for MS-DOS Document,5.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,x-fmt/276,Microsoft Word for MS-DOS Document,5.5,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,x-fmt/329,Interleaf Document,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,x-fmt/131,Stationery for Mac OS X,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,x-fmt/44,WordPerfect for MS-DOS/Windows Document,6.0,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,fmt/37,Microsoft Word for Windows Document,1.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,fmt/38,Microsoft Word for Windows Document,2.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,fmt/473,Microsoft Office Owner File,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,x-fmt/43,Wordperfect Secondary File,5.1/5.2,,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,fmt/754,Microsoft Word Document (Password Protected),97-2003,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,fmt/892,Compound WordPerfect for Windows Document,6 onwards,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapc2_gc.doc,77824,2008-05-26T08:16:32+10:00,,pronom,x-fmt/42,Wordperfect Secondary File,5.0,,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",,loc,fdd000132,Macromedia Flash FLA Project File Format,Macromedia Flash FLA Project File Format,,"byte match at 0, 24",extension mismatch
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,fmt/609,Microsoft Word (Generic),6.0-2003,application/msword,extension match doc; container name WordDocument with name only,,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,fmt/39,Microsoft Word Document,6.0/95,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,x-fmt/273,Microsoft Word for MS-DOS Document,3.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,x-fmt/274,Microsoft Word for MS-DOS Document,4.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,x-fmt/275,Microsoft Word for MS-DOS Document,5.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,x-fmt/276,Microsoft Word for MS-DOS Document,5.5,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,x-fmt/329,Interleaf Document,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,x-fmt/131,Stationery for Mac OS X,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,x-fmt/44,WordPerfect for MS-DOS/Windows Document,6.0,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,fmt/37,Microsoft Word for Windows Document,1.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,fmt/38,Microsoft Word for Windows Document,2.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,fmt/473,Microsoft Office Owner File,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,x-fmt/43,Wordperfect Secondary File,5.1/5.2,,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,fmt/754,Microsoft Word Document (Password Protected),97-2003,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,fmt/892,Compound WordPerfect for Windows Document,6 onwards,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapc3_gc.doc,107008,2008-05-26T08:16:32+10:00,,pronom,x-fmt/42,Wordperfect Secondary File,5.0,,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",,loc,fdd000132,Macromedia Flash FLA Project File Format,Macromedia Flash FLA Project File Format,,"byte match at 0, 24",extension mismatch
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,fmt/609,Microsoft Word (Generic),6.0-2003,application/msword,extension match doc; container name WordDocument with name only,,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,fmt/39,Microsoft Word Document,6.0/95,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,x-fmt/273,Microsoft Word for MS-DOS Document,3.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,x-fmt/274,Microsoft Word for MS-DOS Document,4.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,x-fmt/275,Microsoft Word for MS-DOS Document,5.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,x-fmt/276,Microsoft Word for MS-DOS Document,5.5,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,x-fmt/329,Interleaf Document,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,x-fmt/131,Stationery for Mac OS X,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,x-fmt/44,WordPerfect for MS-DOS/Windows Document,6.0,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,fmt/37,Microsoft Word for Windows Document,1.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,fmt/38,Microsoft Word for Windows Document,2.0,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,fmt/473,Microsoft Office Owner File,,,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,x-fmt/43,Wordperfect Secondary File,5.1/5.2,,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,fmt/754,Microsoft Word Document (Password Protected),97-2003,application/msword,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,fmt/892,Compound WordPerfect for Windows Document,6 onwards,application/vnd.wordperfect,extension match doc,match on extension only,,,,,,,
hpap/hpapc4_gc.doc,68608,2008-05-26T08:16:32+10:00,,pronom,x-fmt/42,Wordperfect Secondary File,5.0,,extension match doc,match on extension only,,,,,,,
hpap/hpapd1&2.doc,26624,2008-05-26T08:16:32+10:00,,pronom,fmt/111,OLE2 Compound Document Format,,,"byte match at 0, 30",,loc,fdd000132,Macromedia Flash FLA Project File Format,Macromedia Flash FLA Project File Format,,"byte match at 0, 24",extension mismatch
hpap/hpapd1&2.doc,26624,2008-05-26T08:16:32+10:00,,pronom,fmt/609,Microsoft Word (Generic),6.0-2003,application/msword,extension match doc; container name WordDocument with name only,,,,,,,,
hpap/hpapd1&2.doc,26624,2008-05-26T08:16:32+10:00,,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",,,,,,,,
hpap/hpapd1&2.doc,26624,2008-05-26T08:16:32+10:00,,pronom,fmt/39,Microsoft Word Document,6.0/95,application/msword,extension match doc,match on extension only,,,,,,,
